date,season,team1,team1ID,team2,team2ID,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2022-11-05,2022,texas a&m,245,florida,57,24,41,0,NaN,NaN,NaN,NaN,NaN,NaN,-1.5,-3.0,53.5,54.5,-160.0,135.0
2022-11-05,2022,purdue,2509,iowa,2294,3,24,0,NaN,NaN,NaN,NaN,NaN,NaN,-3.5,-4.0,39.25,43.0,-195.0,165.0
2022-11-05,2022,coast guard,2557,worcester polytechnic,2749,24,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,norwich,2467,catholic university,2108,14,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,springfield,81,mit,109,16,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,thiel college,2644,geneva college,2242,20,55,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,limestone,2336,barton college,122666,34,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,virginia state,330,virginia union,2676,21,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,st. anselm,2830,assumption,2038,12,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,holy cross,107,lehigh,2329,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-29.5,48.5
2022-11-05,2022,duquesne,2184,sacred heart,2529,35,28,1,NaN,NaN,NaN,NaN,NaN,NaN,-2.25,44.5
2022-11-05,2022,middlebury,2394,hamilton,348,48,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,georgetown,46,st francis (pa),2598,24,38,0,NaN,NaN,NaN,NaN,NaN,NaN,17.0,56.0
2022-11-05,2022,virginia tech,259,georgia tech,59,27,28,0,NaN,NaN,NaN,NaN,NaN,NaN,-4.125,-4.0,40.5,41.5,-175.0,150.0
2022-11-05,2022,southern connecticut state,2583,post university,126086,44,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bowie state,2075,lincoln (pa),2339,41,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,cornell,172,pennsylvania,219,21,28,0,NaN,NaN,NaN,NaN,NaN,NaN,10.5,46.25
2022-11-05,2022,kean,2871,salisbury,2532,17,32,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,presbyterian college,2506,dayton,2168,28,52,0,NaN,NaN,NaN,NaN,NaN,NaN,20.25,50.5
2022-11-05,2022,northern michigan,128,saginaw valley,129,21,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,long island university,2341,central connecticut,2115,29,20,1,NaN,NaN,NaN,NaN,NaN,NaN,1.5,52.0
2022-11-05,2022,westminster pa,2849,case western reserve,2963,14,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,ferris state,2222,davenport,110254,28,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,mars hill,2369,tusculum,2839,34,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,trine,2651,hope,2812,21,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,slippery rock,215,edinboro,2205,28,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,hiram,2274,hilbert college,125974,59,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,utica,390,alfred,365,65,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,st. norbert,2832,eureka college,101,20,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,suny cortland,2782,st. john fisher,374,56,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,nebraska-kearney,2438,central oklahoma,2122,20,18,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,depauw,83,oberlin,391,72,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wittenberg,2746,ohio wesleyan,2980,7,14,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,christopher newport,3112,college of new jersey,2442,24,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,linfield,203,willamette,2930,65,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,minnesota st-moorhead,2817,concordia-st. paul,3066,21,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,western new england,2702,university of new england,111675,33,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,mcdaniel college,2700,gettysburg,2248,19,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,amherst college,7,bowdoin,340,17,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,albion,2790,olivet college,354,35,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,brevard college,2913,belhaven college,2056,7,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,truman state,2654,mckendree,2816,52,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,franklin & marshall,2234,moravian,323,56,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,averett,2047,guilford,2258,0,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,shenandoah,2828,hampden-sydney,297,23,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,randolph-macon,2516,ferrum,366,52,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,allen,2019,benedict college,490,21,54,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,central state,2119,kentucky state,2310,31,30,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,minnesota state,2364,southwest minnesota state,2587,45,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,upper iowa,389,winona state,2851,7,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,lock haven,209,shippensburg,2559,7,44,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,colby,33,tufts,112,7,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,lagrange college,548,southern virginia,2896,21,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,buffalo state,2085,hobart,174,7,63,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,greenville,2257,finlandia university,109418,45,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wartburg,2685,simpson college,2564,81,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,keystone,122774,suny maritime,2951,21,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,central,2964,luther,67,61,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,muhlenberg,2422,susquehanna,216,24,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wv wesleyan,455,frostburg state,341,0,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,rowan,2827,montclair state,2818,27,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,stonehill,284,wagner,2681,50,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wooster,2748,denison,2171,14,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bates college,121,trinity (ct),2977,14,63,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,millsaps,2398,trinity (tx),386,7,53,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,stevenson,471,wilkes,398,28,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,hampton,2261,william & mary,2729,14,20,0,NaN,NaN,NaN,NaN,NaN,NaN,20.5,51.5
2022-11-05,2022,davidson,2166,stetson,56,56,48,1,NaN,NaN,NaN,NaN,NaN,NaN,-19.5,57.0
2022-11-05,2022,stony brook,2619,morgan state,2415,24,22,1,NaN,NaN,NaN,NaN,NaN,NaN,-10.5,43.5
2022-11-05,2022,indiana state,282,north dakota,155,7,42,0,NaN,NaN,NaN,NaN,NaN,NaN,11.25,51.5
2022-11-05,2022,new haven,2441,franklin pierce,112334,50,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,ut martin,2630,kennesaw state,338,27,44,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,princeton,163,dartmouth,159,17,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-16.5,42.5
2022-11-05,2022,harvard,108,columbia,171,20,21,0,NaN,NaN,NaN,NaN,NaN,NaN,-10.5,48.5
2022-11-05,2022,rhode island,227,maine,311,26,22,1,NaN,NaN,NaN,NaN,NaN,NaN,-15.5,57.0
2022-11-05,2022,delaware,48,monmouth,2405,49,17,1,NaN,NaN,NaN,NaN,NaN,NaN,-10.0,59.5
2022-11-05,2022,colgate,2142,lafayette,322,16,21,0,NaN,NaN,NaN,NaN,NaN,NaN,-4.5,35.75
2022-11-05,2022,dickinson,2175,johns hopkins,118,13,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,alma college,2800,adrian,2003,30,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,northwood (mi),2886,ohio dominican,2477,24,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,hillsdale,2273,michigan tech,2392,24,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,washington & jefferson,2686,grove city college,146,31,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,st. vincent,2614,waynesburg,2845,53,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,martin luther college,446,westminster,433,10,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bucknell,2083,fordham,2230,17,59,0,NaN,NaN,NaN,NaN,NaN,NaN,24.5,64.5
2022-11-05,2022,wheeling jesuit,112335,charleston (wv),2128,19,22,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,east stroudsburg,2188,shepherd,2974,14,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,livingstone,2940,johnson c smith,2304,26,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,franklin,2233,mount st. joseph,2419,20,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,south carolina state,2569,delaware state,2169,24,27,0,NaN,NaN,NaN,NaN,NaN,NaN,-7.5,41.0
2022-11-05,2022,bluffton,2074,anderson (in),2023,27,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,mount union,426,john carroll,2302,34,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,heidelberg,191,baldwin-wallace,188,20,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,marietta,317,capital,424,50,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,otterbein,359,ohio northern,427,7,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wilmington (oh),2733,muskingum,332,13,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,defiance,190,manchester,2362,24,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,hanover,2262,rose-hulman,86,17,47,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,seton hill college,611,mercyhurst,2385,7,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,washington (mo),143,wheaton college (ill),396,35,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,illinois wesleyan,306,north central,3071,3,68,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,st. olaf college,133,gustavus adolphus,2968,37,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,augustana (il),2042,carthage,2106,30,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wisconsin-stevens point,2743,uw-oshkosh,271,0,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,north carolina central,2428,howard,47,50,21,1,NaN,NaN,NaN,NaN,NaN,NaN,-6.5,59.0
2022-11-05,2022,augsburg,124,bethel (mn),2802,27,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bridgewater (va),2079,washington & lee,2688,13,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,south dakota,233,missouri state,2623,20,13,1,NaN,NaN,NaN,NaN,NaN,NaN,3.5,53.5
2022-11-05,2022,elon,2210,albany,399,27,3,1,NaN,NaN,NaN,NaN,NaN,NaN,-11.0,52.25
2022-11-05,2022,southwestern university,2588,texas lutheran,2639,17,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,st. johns (mn),2600,carleton,2101,45,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bryant,2803,campbell,2097,43,37,1,NaN,NaN,NaN,NaN,NaN,NaN,8.75,60.75
2022-11-05,2022,uw-stout,2744,uw-whitewater,2745,7,16,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,concordia (wi),409,wisconsin lutheran,2741,45,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,millikin,74,carroll (wi),32,18,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,cornell college (ia),2155,knox college,255,27,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wisconsin-platteville,272,wisconsin-eau claire,2738,38,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,temple,218,south florida,58,54,28,1,NaN,NaN,NaN,NaN,NaN,NaN,3.5,3.5,49.0,51.5,150.0,-175.0
2022-11-05,2022,beloit college,266,lake forest,262,3,36,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,lawrence,268,chicago,80,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,nebraska wesleyan university,6845,coe,2141,14,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,monmouth (il),2919,ripon,2891,39,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,the citadel,2643,chattanooga,236,21,31,0,NaN,NaN,NaN,NaN,NaN,NaN,19.5,39.5
2022-11-05,2022,western carolina,2717,wofford,2747,36,29,1,NaN,NaN,NaN,NaN,NaN,NaN,-10.0,60.0
2022-11-05,2022,birmingham-southern,3,centre,2121,42,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,western illinois,2710,north dakota state,2449,17,56,0,NaN,NaN,NaN,NaN,NaN,NaN,29.5,46.25
2022-11-05,2022,aurora,2044,lakeland university,6353,68,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,chadron state,2123,colorado mesa,11,37,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wingate,351,newberry,2444,15,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,loras college,263,dubuque,49,20,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,howard payne,2758,mary hardin-baylor,2371,24,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,east texas baptist,2194,sul ross state,2834,17,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,concordia (mn),2152,hamline,162,59,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,north park,75,elmhurst,72,23,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,brockport state (ny),2781,morrisville state,3110,17,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,william jewell college,2911,indianapolis,2292,14,48,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,southwest baptist,2586,quincy,2825,42,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,central missouri state,2118,missouri western,137,40,37,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,fort hays state,2231,northeastern state,196,27,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,indiana (pa),2291,clarion,2134,45,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,tuskegee,2657,miles,2396,26,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,albany state (ga),2013,fort valley state,2232,21,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,washburn,2687,pittsburg state,90,23,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,wisconsin-la crosse,2740,uw-river falls,2723,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,concord,2148,alderson-broaddus,2017,50,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,macalester,2359,st. scholastica,375,54,35,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,crown college,509,northwestern (mn),583,14,39,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,morehouse,60,clark atlanta,2805,20,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bemidji state,132,northern state,425,24,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,augustana (sd),2043,minnesota-duluth,134,24,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,sioux falls,2894,wayne state (ne),2844,24,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bloomsburg,2071,millersville,210,17,25,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,hardin-simmons,2810,austin college,2045,31,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,towson,119,villanova,222,27,3,1,NaN,NaN,NaN,NaN,NaN,NaN,10.5,53.5
2022-11-05,2022,concordia (il),2151,benedictine (il),2283,34,26,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,old dominion,295,marshall,276,0,12,0,NaN,NaN,NaN,NaN,NaN,NaN,3.5,2.5,46.625,46.0,115.0,-135.0
2022-11-05,2022,new mexico highlands,2424,colorado mines,2146,16,54,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,fort lewis,2237,western state,2714,14,55,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,catawba,2107,lenoir-rhyne,2331,10,62,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,valparaiso,2674,st. thomas (mn),2900,7,34,0,NaN,NaN,NaN,NaN,NaN,NaN,6.0,51.0
2022-11-05,2022,northwest missouri state,138,missouri southern state,2403,27,5,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,sewanee univ. of the south,2553,berry college,2757,14,63,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,tennessee tech,2635,lindenwood,2815,35,34,1,NaN,NaN,NaN,NaN,NaN,NaN,-4.0,62.5
2022-11-05,2022,illinois state,2287,youngstown state,2754,17,19,0,NaN,NaN,NaN,NaN,NaN,NaN,-1.5,41.0
2022-11-05,2022,lincoln (mo),2876,emporia state,2214,24,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,minot state,568,university of mary,559,17,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,adams state,2001,black hills state,2069,7,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,carson-newman,2105,uva-wise,2842,38,22,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,louisiana tech,2348,middle tennessee,2393,40,24,1,NaN,NaN,NaN,NaN,NaN,NaN,2.5,2.5,63.625,64.0,110.0,-130.0
2022-11-05,2022,grambling,2755,arkansas-pine bluff,2029,36,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-9.75,55.0
2022-11-05,2022,southwestern oklahoma,2927,harding,2264,29,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,henderson state,2271,oklahoma baptist,319,51,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,weber state,2692,sacramento state,16,30,33,0,NaN,NaN,NaN,NaN,NaN,NaN,-2.0,58.0
2022-11-05,2022,east central,2191,arkansas-monticello,2028,16,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,texas a&m-commerce,2837,northwestern state,2466,14,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,findlay,2224,walsh,2682,20,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,oklahoma,201,baylor,239,35,38,0,NaN,NaN,NaN,NaN,NaN,NaN,-3.0,-3.5,61.5,58.5,-175.0,150.0
2022-11-05,2022,southeastern oklahoma,199,ouachita baptist,2888,18,40,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,southern arkansas,2568,southern nazarene,200,44,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,grand valley state,125,wayne state (mi),131,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,samford,2535,vmi,2678,34,15,1,NaN,NaN,NaN,NaN,NaN,NaN,-28.5,59.5
2022-11-05,2022,southern mississippi,2572,georgia state,2247,14,42,0,NaN,NaN,NaN,NaN,NaN,NaN,-2.125,-2.5,47.875,50.5,-135.0,115.0
2022-11-05,2022,incarnate word,2916,houston christian,2277,73,20,1,NaN,NaN,NaN,NaN,NaN,NaN,-38.75,65.0
2022-11-05,2022,west alabama,2695,mississippi college,2401,38,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,idaho,70,eastern washington,331,48,16,1,NaN,NaN,NaN,NaN,NaN,NaN,-17.0,67.0
2022-11-05,2022,delta state,2170,west georgia,2698,42,52,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,memphis,235,ucf,2116,28,35,0,NaN,NaN,NaN,NaN,NaN,NaN,3.0,5.0,60.5,61.5,180.0,-220.0
2022-11-05,2022,illinois,356,michigan state,127,15,23,0,NaN,NaN,NaN,NaN,NaN,NaN,-16.125,-15.5,41.0,43.5,-800.0,525.0
2022-11-05,2022,stanford,24,washington state,265,14,52,0,NaN,NaN,NaN,NaN,NaN,NaN,3.0,4.5,48.375,48.5,170.0
2022-11-05,2022,georgia,61,tennessee,2633,27,13,1,NaN,NaN,NaN,NaN,NaN,NaN,-9.625,-8.5,65.375,65.5,-310.0,255.0
2022-11-05,2022,iowa state,66,west virginia,277,31,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-6.5,-6.5,49.5,51.0,-250.0,210.0
2022-11-05,2022,kansas,2305,oklahoma state,197,37,16,1,NaN,NaN,NaN,NaN,NaN,NaN,-1.75,3.5,61.25,69.0,150.0,-175.0
2022-11-05,2022,pittsburgh,221,syracuse,183,19,9,1,NaN,NaN,NaN,NaN,NaN,NaN,-3.5,-3.5,47.5,50.5,-175.0,150.0
2022-11-05,2022,richmond,257,new hampshire,160,40,34,1,NaN,NaN,NaN,NaN,NaN,NaN,-12.5,48.0
2022-11-05,2022,utah state,328,new mexico,167,27,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-14.5,-15.5,42.5,43.5,-700.0,475.0
2022-11-05,2022,indiana,84,penn state,213,14,45,0,NaN,NaN,NaN,NaN,NaN,NaN,13.5,13.5,50.125,54.5,375.0,-525.0
2022-11-05,2022,uab,5,ut san antonio,2636,38,44,0,NaN,NaN,NaN,NaN,NaN,NaN,2.5,1.0,53.25,52.0,105.0,-125.0
2022-11-05,2022,colorado,38,oregon,2483,10,49,0,NaN,NaN,NaN,NaN,NaN,NaN,31.0,31.0,62.5,60.5
2022-11-05,2022,claremont,17,redlands,29,42,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,winston-salem,2736,fayetteville state,2220,6,14,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,bethune-cookman,2065,alabama state,2011,22,37,0,NaN,NaN,NaN,NaN,NaN,NaN,6.25,51.5
2022-11-05,2022,lake erie college,437,ashland,308,23,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,arkansas,8,liberty,2335,19,21,0,NaN,NaN,NaN,NaN,NaN,NaN,-14.5,-14.0,61.375,64.5,-625.0,430.0
2022-11-05,2022,north texas,249,florida international,2229,52,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-21.375,-21.5,63.375,63.0,-2200.0,1000.0
2022-11-05,2022,puget sound,2508,pacific lutheran,2486,10,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,colorado state-pueblo,2570,south dakota mines,613,45,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,pacific (or),205,whitworth,2721,17,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,northern arizona,2464,montana state,147,38,41,0,NaN,NaN,NaN,NaN,NaN,NaN,16.0,57.0
2022-11-05,2022,cincinnati,2132,navy,2426,20,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-18.5,-20.5,43.5,48.5,-1600.0,800.0
2022-11-05,2022,georgia southern,290,south alabama,6,31,38,0,NaN,NaN,NaN,NaN,NaN,NaN,3.5,5.0,60.5,60.0,170.0,-200.0
2022-11-05,2022,lamar,2320,southeastern louisiana,2545,31,47,0,NaN,NaN,NaN,NaN,NaN,NaN,24.5,60.5
2022-11-05,2022,morehead state,2413,marist,2368,21,31,0,NaN,NaN,NaN,NaN,NaN,NaN,3.0,55.0
2022-11-05,2022,san diego,301,butler,2086,23,26,0,NaN,NaN,NaN,NaN,NaN,NaN,-6.0,51.75
2022-11-05,2022,erskine,101784,emory & henry,2213,0,32,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,western oregon,2848,simon fraser,2829,32,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,northwestern oklahoma state,2823,arkansas tech,2033,20,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,kentucky wesleyan,2316,tiffin,2838,13,72,0,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,savannah state,2542,lane,2323,44,38,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,eastern kentucky,2198,central arkansas,2110,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-1.0,69.5
2022-11-05,2022,louisiana monroe,2433,texas state,326,31,30,1,NaN,NaN,NaN,NaN,NaN,NaN,-2.625,0.0,52.5,52.0,-120.0
2022-11-05,2022,louisiana,309,troy,2653,17,23,0,NaN,NaN,NaN,NaN,NaN,NaN,3.5,4.0,42.5,43.0,155.0,-180.0
2022-11-05,2022,northern iowa,2460,south dakota state,2571,28,31,0,NaN,NaN,NaN,NaN,NaN,NaN,10.5,49.5
2022-11-05,2022,portland state,2502,northern colorado,2458,35,21,1,NaN,NaN,NaN,NaN,NaN,NaN,-13.0,60.5
2022-11-05,2022,north alabama,2453,austin peay,2046,35,38,0,NaN,NaN,NaN,NaN,NaN,NaN,13.0,63.5
2022-11-05,2022,florida a&m,50,southern,2582,30,16,1,NaN,NaN,NaN,NaN,NaN,NaN,-3.5,47.5
2022-11-05,2022,tennessee state,2634,southeast missouri state,2546,0,42,0,NaN,NaN,NaN,NaN,NaN,NaN,11.25,50.5
2022-11-05,2022,methodist,291,greensboro,2256,48,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2022-11-05,2022,west liberty,2699,west virginia state,2707,32,42,0,NaN,NaN,NaN,NaN,NaN,NaN
